"caminho","nome do arquivo","extensão","tamanho","hash","origem","formato","tipo","subtipo","objetivo","concurso","cargo","banca","ano","disciplina","assunto","subassunto","título","descrição","capítulos","questões","flashcards","mapas","simulados","leis citadas","data/versão","situação","confiança","evidência","componentes","rota","tabelas","conectado","órfão","duplicado","mock","precisa atualização","revisão humana","ação"
"storage/content/oab/16-exame/segunda-fase/padrao-de-respostas-definitivo-empresarial-hcumz1.pdf","padrao-de-respostas-definitivo-empresarial-hcumz1.pdf",".pdf","187209","a3a616268575e028d0465f5c046ca659916e0c14393403f5827b2c9098d67f9b","storage","PDF","gabarito","gabarito definitivo","OAB","16-exame","2ª Fase OAB","não identificada","2015","multidisciplinar ou não identificada","padrao de respostas definitivo empresarial hcumz1","não identificado","padrao de respostas definitivo empresarial hcumz1","","0","0","0","0","0","CPC; CPC.; Lei n. 11.101/2005","2015","disponível ao aluno; desatualizado; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/16-exame/metadata.json","","Biblioteca","","true","false","false","false","true","false","Conferir versão legal/pedagógica e atualizar antes de usar como conteúdo principal."
"storage/content/oab/16-exame/segunda-fase/padrao-de-respostas-definitivo-penal-sc6iqr.pdf","padrao-de-respostas-definitivo-penal-sc6iqr.pdf",".pdf","135122","0ca2fc0dfadfa251090ca6e4fe3aebd62d9861ff54774a156321644da3391a06","storage","PDF","gabarito","gabarito definitivo","OAB","16-exame","2ª Fase OAB","não identificada","2015","multidisciplinar ou não identificada","padrao de respostas definitivo penal sc6iqr","não identificado","padrao de respostas definitivo penal sc6iqr","","0","0","0","0","0","","2015","disponível ao aluno; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/16-exame/metadata.json","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"storage/content/oab/16-exame/segunda-fase/padrao-de-respostas-definitivo-tributario-1dhjrd.pdf","padrao-de-respostas-definitivo-tributario-1dhjrd.pdf",".pdf","118555","95e46f3d68e0d72b0d7811090919e7f82d6b7ab0bc4a1022b1077a89df5bd03b","storage","PDF","gabarito","gabarito definitivo","OAB","16-exame","2ª Fase OAB","não identificada","2015","multidisciplinar ou não identificada","padrao de respostas definitivo tributario 1dhjrd","não identificado","padrao de respostas definitivo tributario 1dhjrd","","0","0","0","0","0","CTN; CF/88.; CF/88","2015","disponível ao aluno; desatualizado; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/16-exame/metadata.json","","Biblioteca","","true","false","false","false","true","false","Conferir versão legal/pedagógica e atualizar antes de usar como conteúdo principal."
"storage/content/oab/16-exame/segunda-fase/padrao-de-respostas-direito-administrativo-17n2r5.pdf","padrao-de-respostas-direito-administrativo-17n2r5.pdf",".pdf","334793","25ca3ef7197bab8cec27b5665321f0f96cb00d6f12192b0bf09d68a0e4eea655","storage","PDF","gabarito","gabarito definitivo","OAB","16-exame","2ª Fase OAB","não identificada","2015","multidisciplinar ou não identificada","padrao de respostas direito administrativo 17n2r5","não identificado","padrao de respostas direito administrativo 17n2r5","","0","0","0","0","0","CPC","2015","disponível ao aluno; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/16-exame/metadata.json","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"storage/content/oab/16-exame/segunda-fase/padrao-de-respostas-direito-civil-1sfwky.pdf","padrao-de-respostas-direito-civil-1sfwky.pdf",".pdf","328838","210cd8f665fb44217c6dc5f957035bf9fd06957c31274da14ddc8934d1690d77","storage","PDF","gabarito","gabarito definitivo","OAB","16-exame","2ª Fase OAB","não identificada","2015","multidisciplinar ou não identificada","padrao de respostas direito civil 1sfwky","não identificado","padrao de respostas direito civil 1sfwky","","0","0","0","0","0","","2015","disponível ao aluno; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/16-exame/metadata.json","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"storage/content/oab/16-exame/segunda-fase/padrao-de-respostas-direito-constitucional-1m6q2b.pdf","padrao-de-respostas-direito-constitucional-1m6q2b.pdf",".pdf","346896","210d67b3575453329f58ed7696ddaf68fc6cc609e2e5441471cfed1ede54ba78","storage","PDF","gabarito","gabarito definitivo","OAB","16-exame","2ª Fase OAB","não identificada","2015","multidisciplinar ou não identificada","padrao de respostas direito constitucional 1m6q2b","não identificado","padrao de respostas direito constitucional 1m6q2b","","0","0","0","0","0","Lei.","2015","disponível ao aluno; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/16-exame/metadata.json","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"storage/content/oab/16-exame/segunda-fase/padrao-de-respostas-direito-do-trabalho-1024h3.pdf","padrao-de-respostas-direito-do-trabalho-1024h3.pdf",".pdf","321485","018c0bc625c2de4ea1ed11c6342492415a2c160eaeb6050307c370492f38b731","storage","PDF","gabarito","gabarito definitivo","OAB","16-exame","2ª Fase OAB","não identificada","2015","multidisciplinar ou não identificada","padrao de respostas direito do trabalho 1024h3","não identificado","padrao de respostas direito do trabalho 1024h3","","0","0","0","0","0","CLT; CLT.","2015","disponível ao aluno; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/16-exame/metadata.json","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"storage/content/oab/16-exame/segunda-fase/padrao-de-respostas-direito-empresarial-atualizado-em-18-5-2015-125uol.pdf","padrao-de-respostas-direito-empresarial-atualizado-em-18-5-2015-125uol.pdf",".pdf","352825","1475685c4f83f09f5cb935c9fdd7305583f3a46a9372ccede6b5e5e69f7d2f67","storage","PDF","gabarito","gabarito definitivo","OAB","16-exame","2ª Fase OAB","não identificada","2015","multidisciplinar ou não identificada","padrao de respostas direito empresarial atualizado em 18 5 2015 125uol","não identificado","padrao de respostas direito empresarial atualizado em 18 5 2015 125uol","","0","0","0","0","0","Lei n. 11.101/2005; Lei n. 11.101/05; Lei n. 11.101/2005.; CPC; Lei n. 5.474/68; Lei n. 11.101/05.; CPC.; Lei n. 5.474/68.","2015","disponível ao aluno; desatualizado; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/16-exame/metadata.json","","Biblioteca","","true","false","false","false","true","false","Conferir versão legal/pedagógica e atualizar antes de usar como conteúdo principal."
"storage/content/oab/16-exame/segunda-fase/padrao-de-respostas-direito-penal-w8wek5.pdf","padrao-de-respostas-direito-penal-w8wek5.pdf",".pdf","339760","441a75af871ac51e2ade869763764acc7d7d10155bf75385cdf8ff5601f91d06","storage","PDF","gabarito","gabarito definitivo","OAB","16-exame","2ª Fase OAB","não identificada","2015","multidisciplinar ou não identificada","padrao de respostas direito penal w8wek5","não identificado","padrao de respostas direito penal w8wek5","","0","0","0","0","0","CP.","2015","disponível ao aluno; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/16-exame/metadata.json","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"storage/content/oab/16-exame/segunda-fase/padrao-de-respostas-direito-tributario-1r8ns7.pdf","padrao-de-respostas-direito-tributario-1r8ns7.pdf",".pdf","330491","23b2edeb6c4178d066c11f185dc0da70f8d35af3e7a34aa0ebbe763b2f0840e1","storage","PDF","gabarito","gabarito definitivo","OAB","16-exame","2ª Fase OAB","não identificada","2015","multidisciplinar ou não identificada","padrao de respostas direito tributario 1r8ns7","não identificado","padrao de respostas direito tributario 1r8ns7","","0","0","0","0","0","CF/88.; CTN","2015","disponível ao aluno; desatualizado; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/16-exame/metadata.json","","Biblioteca","","true","false","false","false","true","false","Conferir versão legal/pedagógica e atualizar antes de usar como conteúdo principal."
"storage/content/oab/17-exame/gabaritos/gabaritos-definitivos-da-prova-objetiva-1-fase-1avzn9.pdf","gabaritos-definitivos-da-prova-objetiva-1-fase-1avzn9.pdf",".pdf","156243","28a989d757c603f7e8003d409bb73eb8c80bede2f37786baa56a988af3dd8a75","storage","PDF","gabarito","gabarito definitivo","OAB","17-exame","1ª Fase OAB","não identificada","2015","multidisciplinar ou não identificada","gabaritos definitivos da prova objetiva 1 fase 1avzn9","não identificado","gabaritos definitivos da prova objetiva 1 fase 1avzn9","","0","0","0","0","0","","2015","disponível ao aluno; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/17-exame/metadata.json","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"storage/content/oab/17-exame/gabaritos/gabaritos-preliminares-da-prova-objetiva-1-fase-cvnc3q.pdf","gabaritos-preliminares-da-prova-objetiva-1-fase-cvnc3q.pdf",".pdf","110763","d76271f7bf1e5590eff1b63ed58dd5c1e61077adfc8e2dee1c12226fc827358a","storage","PDF","gabarito","gabarito preliminar","OAB","17-exame","1ª Fase OAB","não identificada","2015","multidisciplinar ou não identificada","gabaritos preliminares da prova objetiva 1 fase cvnc3q","não identificado","gabaritos preliminares da prova objetiva 1 fase cvnc3q","","0","0","0","0","0","","2015","disponível ao aluno; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/17-exame/metadata.json","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"storage/content/oab/17-exame/metadata.json","metadata.json",".json","8935","ca4c726ad1a7bee4c298242341d33a2aeb48e656d77959451c1c2922192457f5","storage","JSON","conteúdo não identificado","não identificado","OAB","17º Exame de Ordem Unificado","não identificado","FGV","2026","Direito Constitucional","Esclarecimento - Materiais e procedimentos para consulta da prova prático profissional","não identificado","Esclarecimento - Materiais e procedimentos para consulta da prova prático profissional","","0","0","0","0","0","","2026","conectado à plataforma; requer revisão humana","alta","metadados/diretório/nome; palavras-chave no conteúdo; referenciado por src/components/ui/iphone.jsx, src/contexts/UserContext.jsx, src/pages/Onboarding.jsx","src/components/ui/iphone.jsx; src/pages/Onboarding.jsx","não identificada","","true","false","false","false","false","true","Revisar manualmente metadados, objetivo e uso na interface."
"storage/content/oab/17-exame/provas/caderno-de-prova-01-dnzoxi.pdf","caderno-de-prova-01-dnzoxi.pdf",".pdf","623407","633e695fce21d24e7152d1ebc93ada87179d466c9b2471f1baf50ba61dff8c58","storage","PDF","prova","prova completa/multidisciplinar","OAB","17-exame","não identificado","FGV","1988","multidisciplinar ou não identificada","caderno de prova 01 dnzoxi","não identificado","caderno de prova 01 dnzoxi","","0","0","0","0","0","lei.","1988","disponível ao aluno; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/17-exame/metadata.json","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"storage/content/oab/17-exame/provas/caderno-de-prova-02-117iv7.pdf","caderno-de-prova-02-117iv7.pdf",".pdf","624397","0a25576f33f2cfaf71b1c5a434b8f402be0e1077c14b818ccd5bb7e9929aa563","storage","PDF","prova","prova completa/multidisciplinar","OAB","17-exame","não identificado","FGV","1988","multidisciplinar ou não identificada","caderno de prova 02 117iv7","não identificado","caderno de prova 02 117iv7","","0","0","0","0","0","lei.","1988","disponível ao aluno; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/17-exame/metadata.json","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"storage/content/oab/17-exame/provas/caderno-de-prova-03-1l5nvm.pdf","caderno-de-prova-03-1l5nvm.pdf",".pdf","624125","2f6984b8a29941a650265cb26f8919ae8cfedac803d1c4e1d215bc20913a91b5","storage","PDF","prova","prova completa/multidisciplinar","OAB","17-exame","não identificado","FGV","1988","multidisciplinar ou não identificada","caderno de prova 03 1l5nvm","não identificado","caderno de prova 03 1l5nvm","","0","0","0","0","0","lei.","1988","disponível ao aluno; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/17-exame/metadata.json","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
"storage/content/oab/17-exame/provas/caderno-de-prova-04-9o2zwt.pdf","caderno-de-prova-04-9o2zwt.pdf",".pdf","622019","00b53bc7d25c21746a73dbc7cc4a0ff644ef94cffc655a049ee838cf1677893a","storage","PDF","prova","prova completa/multidisciplinar","OAB","17-exame","não identificado","FGV","","multidisciplinar ou não identificada","caderno de prova 04 9o2zwt","não identificado","caderno de prova 04 9o2zwt","","0","0","0","0","0","lei.","não identificada","disponível ao aluno; pronto tecnicamente","alta","metadados/diretório/nome; PDF de prova/gabarito; referenciado por storage/content/oab/17-exame/metadata.json","","Biblioteca","","true","false","false","false","false","false","Manter e revisar qualidade editorial conforme prioridade do objetivo."
